algo,linkage,eps,clusters,min_samples,num_clusters,silhouette_score,min_cluster_size,num_representative_clusters,silhouette_score_representative_clusters
DBSCAN,,1.0196731711975942,"[{'avg_silhouette': 0.5564086622369764, 'num_points': 9435}, {'avg_silhouette': 0.3581670255489627, 'num_points': 16}]",10.0,2,0.5517570862992422,,1,
DBSCAN,,1.0096731711975941,"[{'avg_silhouette': 0.5525018392198626, 'num_points': 9431}, {'avg_silhouette': 0.3327830891151484, 'num_points': 17}]",10.0,2,0.5476039670784705,,1,
DBSCAN,,1.0096731711975941,"[{'avg_silhouette': 0.552179382518083, 'num_points': 9434}, {'avg_silhouette': 0.33284276420560666, 'num_points': 17}]",5.0,2,0.547559774328734,,1,
K-means,,,"[{'avg_silhouette': 0.4856352241406566, 'num_points': 9409}, {'avg_silhouette': 0.4003703378761565, 'num_points': 98}]",,2,0.48475629715486496,,1,
DBSCAN,,0.6596731711975938,"[{'avg_silhouette': 0.463024267855593, 'num_points': 9069}, {'avg_silhouette': 0.4500225119021717, 'num_points': 88}, {'avg_silhouette': 0.6494766711566956, 'num_points': 40}, {'avg_silhouette': 0.49542892550945183, 'num_points': 25}]",10.0,4,0.444416585419362,,1,
DBSCAN,,0.6496731711975938,"[{'avg_silhouette': 0.46458909759240397, 'num_points': 9048}, {'avg_silhouette': 0.449699460825647, 'num_points': 88}, {'avg_silhouette': 0.6491955602947089, 'num_points': 40}, {'avg_silhouette': 0.5067265095289858, 'num_points': 24}]",10.0,4,0.4444030020486903,,1,
DBSCAN,,0.6196731711975938,"[{'avg_silhouette': 0.4668284070048007, 'num_points': 9017}, {'avg_silhouette': 0.46594361359160397, 'num_points': 84}, {'avg_silhouette': 0.6488037513282559, 'num_points': 40}, {'avg_silhouette': 0.5203374670320299, 'num_points': 23}]",10.0,4,0.4442365348725107,,1,
DBSCAN,,0.5996731711975938,"[{'avg_silhouette': 0.46849366896204053, 'num_points': 8994}, {'avg_silhouette': 0.465648066067892, 'num_points': 84}, {'avg_silhouette': 0.6485211728608883, 'num_points': 40}, {'avg_silhouette': 0.5352810645963311, 'num_points': 22}]",10.0,4,0.4442089268093994,,1,
DBSCAN,,0.6296731711975938,"[{'avg_silhouette': 0.46585329259988534, 'num_points': 9029}, {'avg_silhouette': 0.46361430860322855, 'num_points': 85}, {'avg_silhouette': 0.648944874018573, 'num_points': 40}, {'avg_silhouette': 0.5204852491856317, 'num_points': 23}]",10.0,4,0.44416254495929436,,1,
DBSCAN,,0.6396731711975938,"[{'avg_silhouette': 0.46532309717732284, 'num_points': 9036}, {'avg_silhouette': 0.45926571414600487, 'num_points': 86}, {'avg_silhouette': 0.649031521170243, 'num_points': 40}, {'avg_silhouette': 0.5205961633773982, 'num_points': 23}]",10.0,4,0.44416027629984184,,1,
DBSCAN,,0.6096731711975938,"[{'avg_silhouette': 0.46772509100261334, 'num_points': 9004}, {'avg_silhouette': 0.4657677547708051, 'num_points': 84}, {'avg_silhouette': 0.6486361339313387, 'num_points': 40}, {'avg_silhouette': 0.5353975217231745, 'num_points': 22}]",10.0,4,0.4441424692488824,,1,
DBSCAN,,0.6696731711975938,"[{'avg_silhouette': 0.46176663104475335, 'num_points': 9082}, {'avg_silhouette': 0.45023914775324675, 'num_points': 88}, {'avg_silhouette': 0.6496739247650141, 'num_points': 40}, {'avg_silhouette': 0.4956325917929197, 'num_points': 25}]",10.0,4,0.4440706694137348,,1,
