algo,linkage,eps,clusters,min_samples,num_clusters,silhouette_score,min_cluster_size,num_representative_clusters,silhouette_score_representative_clusters
DBSCAN,,1.3799158227686106,"[{'avg_silhouette': 0.4012218709610325, 'num_points': 2636}, {'avg_silhouette': 0.6953328564811053, 'num_points': 5}]",5.0,2,0.3975404246929316,,1,
DBSCAN,,1.3699158227686106,"[{'avg_silhouette': 0.4012218709610325, 'num_points': 2636}, {'avg_silhouette': 0.6953328564811053, 'num_points': 5}]",5.0,2,0.3975404246929316,,1,
DBSCAN,,1.4099158227686106,"[{'avg_silhouette': 0.40094861820514766, 'num_points': 2637}, {'avg_silhouette': 0.6953772385795621, 'num_points': 5}]",5.0,2,0.39750066718806665,,1,
DBSCAN,,1.3999158227686106,"[{'avg_silhouette': 0.40094861820514766, 'num_points': 2637}, {'avg_silhouette': 0.6953772385795621, 'num_points': 5}]",5.0,2,0.39750066718806665,,1,
DBSCAN,,1.3899158227686106,"[{'avg_silhouette': 0.40094861820514766, 'num_points': 2637}, {'avg_silhouette': 0.6953772385795621, 'num_points': 5}]",5.0,2,0.39750066718806665,,1,
DBSCAN,,1.4199158227686106,"[{'avg_silhouette': 0.4004658743164415, 'num_points': 2639}, {'avg_silhouette': 0.6954273291022995, 'num_points': 5}]",5.0,2,0.39749086167529657,,1,
DBSCAN,,1.3599158227686106,"[{'avg_silhouette': 0.40134496600511793, 'num_points': 2635}, {'avg_silhouette': 0.6952989220240633, 'num_points': 5}]",5.0,2,0.39745216629059765,,1,
DBSCAN,,1.3499158227686106,"[{'avg_silhouette': 0.40134496600511793, 'num_points': 2635}, {'avg_silhouette': 0.6952989220240633, 'num_points': 5}]",5.0,2,0.39745216629059765,,1,
DBSCAN,,1.3299158227686105,"[{'avg_silhouette': 0.4017286897324386, 'num_points': 2633}, {'avg_silhouette': 0.6952117071764429, 'num_points': 5}]",5.0,2,0.39744687466771617,,1,
DBSCAN,,1.2999158227686105,"[{'avg_silhouette': 0.40236499158465133, 'num_points': 2630}, {'avg_silhouette': 0.6951316120345347, 'num_points': 5}]",5.0,2,0.39742492811262664,,1,
DBSCAN,,1.2899158227686105,"[{'avg_silhouette': 0.40236499158465133, 'num_points': 2630}, {'avg_silhouette': 0.6951316120345347, 'num_points': 5}]",5.0,2,0.39742492811262664,,1,
DBSCAN,,1.3399158227686105,"[{'avg_silhouette': 0.4015236174277642, 'num_points': 2634}, {'avg_silhouette': 0.6952580536601862, 'num_points': 5}]",5.0,2,0.39742330632192324,,1,
DBSCAN,,1.3099158227686105,"[{'avg_silhouette': 0.40213934695448766, 'num_points': 2631}, {'avg_silhouette': 0.6951712065995401, 'num_points': 5}]",5.0,2,0.39741170723494196,,1,
DBSCAN,,1.3199158227686105,"[{'avg_silhouette': 0.401903466265805, 'num_points': 2632}, {'avg_silhouette': 0.695176263007919, 'num_points': 5}]",5.0,2,0.39739884621108806,,1,
DBSCAN,,1.2799158227686105,"[{'avg_silhouette': 0.40247232702502467, 'num_points': 2629}, {'avg_silhouette': 0.6950999625699712, 'num_points': 5}]",5.0,2,0.3972988271090447,,1,
DBSCAN,,1.2699158227686105,"[{'avg_silhouette': 0.40247232702502467, 'num_points': 2629}, {'avg_silhouette': 0.6950999625699712, 'num_points': 5}]",5.0,2,0.3972988271090447,,1,
DBSCAN,,1.2599158227686105,"[{'avg_silhouette': 0.40247232702502467, 'num_points': 2629}, {'avg_silhouette': 0.6950999625699712, 'num_points': 5}]",5.0,2,0.3972988271090447,,1,
DBSCAN,,1.2499158227686105,"[{'avg_silhouette': 0.40247232702502467, 'num_points': 2629}, {'avg_silhouette': 0.6950999625699712, 'num_points': 5}]",5.0,2,0.3972988271090447,,1,
DBSCAN,,1.2399158227686105,"[{'avg_silhouette': 0.40247232702502467, 'num_points': 2629}, {'avg_silhouette': 0.6950999625699712, 'num_points': 5}]",5.0,2,0.3972988271090447,,1,
DBSCAN,,1.2299158227686104,"[{'avg_silhouette': 0.4026509615956076, 'num_points': 2627}, {'avg_silhouette': 0.6950361513221743, 'num_points': 5}]",5.0,2,0.39707308969579463,,1,
DBSCAN,,1.2199158227686104,"[{'avg_silhouette': 0.4033743587339395, 'num_points': 2623}, {'avg_silhouette': 0.6949074843665682, 'num_points': 5}]",5.0,2,0.3969108349013317,,1,
DBSCAN,,1.2099158227686104,"[{'avg_silhouette': 0.40323428378988324, 'num_points': 2621}, {'avg_silhouette': 0.6948615726780425, 'num_points': 5}]",5.0,2,0.39632674942978546,,1,
DBSCAN,,1.1999158227686104,"[{'avg_silhouette': 0.4033922325206761, 'num_points': 2616}, {'avg_silhouette': 0.6947386531757571, 'num_points': 5}]",5.0,2,0.39535977283548934,,1,
DBSCAN,,1.1899158227686104,"[{'avg_silhouette': 0.4033922325206761, 'num_points': 2616}, {'avg_silhouette': 0.6947386531757571, 'num_points': 5}]",5.0,2,0.39535977283548934,,1,
DBSCAN,,1.1799158227686104,"[{'avg_silhouette': 0.40352399784849324, 'num_points': 2614}, {'avg_silhouette': 0.6946709356424955, 'num_points': 5}]",5.0,2,0.3950858580829784,,1,
DBSCAN,,1.1699158227686104,"[{'avg_silhouette': 0.4033973938350214, 'num_points': 2612}, {'avg_silhouette': 0.6946213629481258, 'num_points': 5}]",5.0,2,0.3944638096490937,,1,
DBSCAN,,1.1599158227686104,"[{'avg_silhouette': 0.4029449410437128, 'num_points': 2609}, {'avg_silhouette': 0.694599598948334, 'num_points': 5}]",5.0,2,0.393333211563331,,1,
DBSCAN,,1.1499158227686104,"[{'avg_silhouette': 0.402453370006943, 'num_points': 2608}, {'avg_silhouette': 0.6945842289706523, 'num_points': 5}]",5.0,2,0.3926273815983649,,1,
DBSCAN,,1.1399158227686104,"[{'avg_silhouette': 0.4021033350258717, 'num_points': 2607}, {'avg_silhouette': 0.6945742883416166, 'num_points': 5}]",5.0,2,0.3920384751549202,,1,
DBSCAN,,1.1299158227686104,"[{'avg_silhouette': 0.4017607410099098, 'num_points': 2604}, {'avg_silhouette': 0.6945059324573876, 'num_points': 5}]",5.0,2,0.39105926729706136,,1,
DBSCAN,,1.1199158227686103,"[{'avg_silhouette': 0.40135200836843576, 'num_points': 2603}, {'avg_silhouette': 0.6944859048880133, 'num_points': 5}]",5.0,2,0.39042299845256145,,1,
DBSCAN,,1.1099158227686103,"[{'avg_silhouette': 0.4006613903805448, 'num_points': 2602}, {'avg_silhouette': 0.6944770099843948, 'num_points': 5}]",5.0,2,0.3894981325666798,,1,
DBSCAN,,1.0999158227686103,"[{'avg_silhouette': 0.4006613903805448, 'num_points': 2602}, {'avg_silhouette': 0.6944770099843948, 'num_points': 5}]",5.0,2,0.3894981325666798,,1,
DBSCAN,,1.0899158227686103,"[{'avg_silhouette': 0.39991116335743143, 'num_points': 2600}, {'avg_silhouette': 0.6944312071096961, 'num_points': 5}]",5.0,2,0.3883500088969193,,1,
DBSCAN,,1.0799158227686103,"[{'avg_silhouette': 0.3972713562973769, 'num_points': 2593}, {'avg_silhouette': 0.6942638909099303, 'num_points': 5}]",5.0,2,0.3841964835588865,,1,
DBSCAN,,1.0699158227686103,"[{'avg_silhouette': 0.3953972926941349, 'num_points': 2588}, {'avg_silhouette': 0.6941816188848291, 'num_points': 5}]",5.0,2,0.3812287595082911,,1,
DBSCAN,,1.0599158227686103,"[{'avg_silhouette': 0.3915626044775176, 'num_points': 2578}, {'avg_silhouette': 0.693939166767412, 'num_points': 5}]",5.0,2,0.3755368422161332,,1,
